Date,Julian,Time,Hour,Site,Location,Temperature (C),Species ID,Grouping,Grouping_no,Count,"In Water (0=no, 1=yes)","Predation (0=no, 1=yes)",Comments
6/30/2022,181,22:30:07,22,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
6/30/2022,181,0:49:52,0,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
6/30/2022,181,2:21:55,2,Kent Falls Brook,MID,8,Raccoon,Raccoon,6,1,1,0,
6/30/2022,181,0:50:15,0,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,1,0,
6/30/2022,181,2:23:43,2,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,1,0,
7/1/2022,182,14:16:50,14,Kent Falls Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/1/2022,182,14:17:22,14,Kent Falls Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/1/2022,182,19:47:44,19,Kent Falls Brook,MID,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/1/2022,182,19:48:28,19,Kent Falls Brook,MID,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/1/2022,182,22:05:39,22,Kent Falls Brook,MID,15,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/1/2022,182,9:28:12,9,Kent Falls Brook,MID,15,Person,Person,5,1,0,0,
7/1/2022,182,9:36:07,9,Kent Falls Brook,MID,15,Person,Person,5,1,0,0,
7/1/2022,182,6:37:01,6,Kent Falls Brook,MID,8,Person,Person,5,1,0,0,
7/1/2022,182,6:39:30,6,Kent Falls Brook,DNS,10,Person,Person,5,1,0,0,
7/1/2022,182,9:39:36,9,Kent Falls Brook,DNS,15,Person,Person,5,1,0,0,
7/1/2022,182,2:19:43,2,Kent Falls Brook,UPS,15,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,2:25:49,2,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,2:26:20,2,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,22:50:22,22,Kent Falls Brook,DNS,16,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,23:09:11,23,Kent Falls Brook,DNS,16,Raccoon,Raccoon,6,1,0,0,
7/1/2022,182,0:48:48,0,Kent Falls Brook,DNS,11,Raccoon,Raccoon,6,1,1,0,
7/2/2022,183,4:29:30,4,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
7/2/2022,183,0:28:15,0,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,1,0,
7/2/2022,183,4:29:06,4,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,1,0,
7/2/2022,183,0:30:04,0,Kent Falls Brook,DNS,16,Raccoon,Raccoon,6,1,1,0,
7/2/2022,183,2:38:53,2,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,1,1,0,
7/3/2022,184,13:54:48,13,Kent Falls Brook,MID,15,Common Merganser,Common Merganser,3,20,1,0,
7/3/2022,184,9:42:51,9,Kent Falls Brook,MID,12,Common Merganser,Common Merganser,3,12,1,0,
7/3/2022,184,13:56:15,13,Kent Falls Brook,MID,15,Common Merganser,Common Merganser,3,7,1,0,
7/3/2022,184,13:59:18,13,Kent Falls Brook,MID,15,Common Merganser,Common Merganser,3,7,1,0,
7/3/2022,184,9:51:43,9,Kent Falls Brook,MID,12,Common Merganser,Common Merganser,3,4,1,0,
7/3/2022,184,13:55:19,13,Kent Falls Brook,MID,15,Common Merganser,Common Merganser,3,4,1,0,
7/3/2022,184,13:55:49,13,Kent Falls Brook,MID,15,Common Merganser,Common Merganser,3,4,1,0,
7/3/2022,184,14:02:52,14,Kent Falls Brook,MID,15,Common Merganser,Common Merganser,3,2,1,0,
7/3/2022,184,15:13:56,15,Kent Falls Brook,MID,15,Common Merganser,Common Merganser,3,1,1,0,
7/3/2022,184,8:50:11,8,Kent Falls Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/3/2022,184,15:28:40,15,Kent Falls Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/3/2022,184,15:26:46,15,Kent Falls Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/3/2022,184,22:16:49,22,Kent Falls Brook,UPS,16,Raccoon,Raccoon,6,1,0,0,
7/3/2022,184,1:22:22,1,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
7/3/2022,184,21:59:17,21,Kent Falls Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
7/3/2022,184,22:36:27,22,Kent Falls Brook,DNS,11,Raccoon,Raccoon,6,1,0,0,
7/3/2022,184,1:09:47,1,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,1,0,
7/3/2022,184,1:23:02,1,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,1,0,
7/4/2022,185,7:41:55,7,Kent Falls Brook,MID,7,Common Merganser,Common Merganser,3,3,1,0,
7/4/2022,185,14:26:18,14,Kent Falls Brook,MID,15,Person,Person,5,1,0,0,
7/4/2022,185,15:29:19,15,Kent Falls Brook,MID,16,Person,Person,5,1,0,0,
7/4/2022,185,14:28:03,14,Kent Falls Brook,DNS,20,Person,Person,5,1,0,0,
7/4/2022,185,1:59:53,1,Kent Falls Brook,DNS,8,Raccoon,Raccoon,6,1,0,0,
7/4/2022,185,3:35:54,3,Kent Falls Brook,DNS,7,Raccoon,Raccoon,6,1,1,0,
7/5/2022,186,21:06:04,21,Kent Falls Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/5/2022,186,4:09:18,4,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,0,0,
7/5/2022,186,22:36:06,22,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
7/5/2022,186,22:33:47,22,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,1,0,
7/5/2022,186,3:09:37,3,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,1,0,
7/6/2022,187,12:36:46,12,Kent Falls Brook,DNS,20,Angler,Angler,1,1,0,0,
7/6/2022,187,4:29:37,4,Kent Falls Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,0:03:39,0,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
7/6/2022,187,1:17:46,1,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
7/6/2022,187,21:51:24,21,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,1,0,0,
7/6/2022,187,2:21:32,2,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,1,0,
7/7/2022,188,3:26:13,3,Kent Falls Brook,DNS,10,Red Fox,Carnivore,2,1,0,0,
7/7/2022,188,4:18:54,4,Kent Falls Brook,DNS,10,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/7/2022,188,11:22:39,11,Kent Falls Brook,DNS,17,Person,Person,5,1,0,0,
7/7/2022,188,11:25:43,11,Kent Falls Brook,DNS,17,Person,Person,5,1,0,0,
7/7/2022,188,11:16:18,11,Kent Falls Brook,MID,15,Person,Person,5,1,0,0,
7/7/2022,188,11:17:06,11,Kent Falls Brook,DNS,17,Person,Person,5,1,0,0,
7/7/2022,188,1:05:35,1,Kent Falls Brook,DNS,11,Raccoon,Raccoon,6,1,0,0,
7/7/2022,188,22:10:43,22,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,1,0,
7/7/2022,188,22:27:46,22,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,1,0,
7/7/2022,188,22:38:24,22,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,1,0,
7/8/2022,189,15:18:40,15,Kent Falls Brook,MID,20,Angler,Angler,1,2,0,0,fishing into refuge
7/8/2022,189,15:18:08,15,Kent Falls Brook,MID,20,Angler,Angler,1,1,0,0,
7/8/2022,189,15:24:45,15,Kent Falls Brook,MID,20,Angler,Angler,1,1,0,0,
7/8/2022,189,15:25:08,15,Kent Falls Brook,DNS,21,Angler,Angler,1,1,0,0,
7/8/2022,189,3:37:58,3,Kent Falls Brook,MID,10,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/8/2022,189,3:42:34,3,Kent Falls Brook,MID,10,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/8/2022,189,20:49:18,20,Kent Falls Brook,MID,15,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/8/2022,189,20:42:04,20,Kent Falls Brook,DNS,16,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/8/2022,189,21:48:56,21,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
7/8/2022,189,23:07:26,23,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
7/8/2022,189,0:05:15,0,Kent Falls Brook,MID,11,Raccoon,Raccoon,6,1,1,0,
7/8/2022,189,1:37:38,1,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
7/8/2022,189,1:38:37,1,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
7/8/2022,189,3:42:34,3,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,1,1,0,
7/8/2022,189,21:48:31,21,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,1,1,0,
7/9/2022,190,19:33:00,19,Kent Falls Brook,MID,16,Angler,Angler,1,1,0,0,fishing into refuge
7/9/2022,190,19:33:45,19,Kent Falls Brook,MID,16,Angler,Angler,1,1,0,0,
7/9/2022,190,19:33:50,19,Kent Falls Brook,DNS,21,Angler,Angler,1,1,0,0,
7/9/2022,190,18:25:11,18,Kent Falls Brook,MID,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/9/2022,190,21:26:56,21,Kent Falls Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
7/9/2022,190,23:29:39,23,Kent Falls Brook,MID,8,Raccoon,Raccoon,6,1,0,0,
7/9/2022,190,23:29:45,23,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,1,0,
7/10/2022,191,13:51:06,13,Kent Falls Brook,MID,15,Angler,Angler,1,1,0,0,
7/10/2022,191,5:24:30,5,Kent Falls Brook,MID,5,Coyote,Carnivore,2,1,0,0,
7/10/2022,191,0:57:22,0,Kent Falls Brook,MID,7,Raccoon,Raccoon,6,1,0,0,
7/10/2022,191,2:21:19,2,Kent Falls Brook,DNS,7,Raccoon,Raccoon,6,1,0,0,
7/10/2022,191,1:37:35,1,Kent Falls Brook,MID,6,Raccoon,Raccoon,6,1,1,0,
7/10/2022,191,2:20:07,2,Kent Falls Brook,MID,6,Raccoon,Raccoon,6,1,1,0,
7/11/2022,192,21:54:17,21,Kent Falls Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
7/11/2022,192,1:34:48,1,Kent Falls Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
7/11/2022,192,21:55:18,21,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,1,0,0,
7/11/2022,192,22:12:43,22,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,1,0,0,
7/12/2022,193,0:50:30,0,Kent Falls Brook,MID,10,Coyote,Carnivore,2,1,0,0,
7/12/2022,193,0:50:31,0,Kent Falls Brook,DNS,12,Red Fox,Carnivore,2,1,0,0,
7/12/2022,193,6:41:55,6,Kent Falls Brook,MID,10,Common Merganser,Common Merganser,3,10,1,0,
7/12/2022,193,20:22:48,20,Kent Falls Brook,MID,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/12/2022,193,23:54:00,23,Kent Falls Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
7/12/2022,193,21:56:25,21,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,1,1,0,
7/14/2022,195,11:34:03,11,Kent Falls Brook,MID,15,Bald Eagle,Raptor,7,1,0,1,eating trout
7/14/2022,195,11:34:34,11,Kent Falls Brook,MID,15,Bald Eagle,Raptor,7,1,0,1,eating trout
7/14/2022,195,19:22:36,19,Kent Falls Brook,MID,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/14/2022,195,1:12:10,1,Kent Falls Brook,MID,12,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/14/2022,195,1:12:10,1,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
7/14/2022,195,22:35:17,22,Kent Falls Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
7/14/2022,195,22:34:15,22,Kent Falls Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
7/14/2022,195,2:32:23,2,Kent Falls Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
7/14/2022,195,2:35:25,2,Kent Falls Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
7/14/2022,195,12:03:44,12,Kent Falls Brook,MID,16,Bald Eagle,Raptor,7,1,0,0,
7/14/2022,195,12:01:25,12,Kent Falls Brook,MID,16,Bald Eagle,Raptor,7,1,0,0,
7/14/2022,195,12:02:25,12,Kent Falls Brook,MID,16,Bald Eagle,Raptor,7,1,0,0,
7/14/2022,195,11:32:34,11,Kent Falls Brook,MID,15,Bald Eagle,Raptor,7,1,1,0,
7/15/2022,196,13:07:36,13,Kent Falls Brook,UPS,24,Common Merganser,Common Merganser,3,4,1,0,
7/15/2022,196,2:51:43,2,Kent Falls Brook,MID,8,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/15/2022,196,1:15:38,1,Kent Falls Brook,MID,10,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/16/2022,197,7:28:15,7,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,1,0,0,
7/16/2022,197,0:05:16,0,Kent Falls Brook,UPS,16,Raccoon,Raccoon,6,1,1,0,
7/16/2022,197,1:04:48,1,Kent Falls Brook,UPS,15,Raccoon,Raccoon,6,1,1,0,
7/16/2022,197,7:28:43,7,Kent Falls Brook,UPS,14,Raccoon,Raccoon,6,1,1,0,
7/16/2022,197,21:33:57,21,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,1,1,0,
7/17/2022,198,13:21:45,13,Kent Falls Brook,DNS,21,Angler,Angler,1,1,0,0,
7/17/2022,198,13:19:54,13,Kent Falls Brook,UPS,26,Angler,Angler,1,1,1,0,
7/18/2022,199,23:15:28,23,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,1,1,0,
7/19/2022,200,23:48:02,23,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,1,1,0,
7/20/2022,201,22:24:08,22,Kent Falls Brook,UPS,23,Raccoon,Raccoon,6,1,1,0,
7/22/2022,203,22:53:10,22,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,3,1,0,
7/23/2022,204,6:39:50,6,Kent Falls Brook,DNS,12,Person,Person,5,1,0,0,
7/23/2022,204,14:14:08,14,Kent Falls Brook,DNS,22,Person,Person,5,1,0,0,
7/23/2022,204,14:59:08,14,Kent Falls Brook,DNS,22,Person,Person,5,1,0,0,
7/23/2022,204,21:49:28,21,Kent Falls Brook,UPS,23,Raccoon,Raccoon,6,1,1,0,
7/24/2022,205,8:53:28,8,Kent Falls Brook,DNS,15,Angler,Angler,1,2,1,0,
7/24/2022,205,2:06:50,2,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
7/24/2022,205,23:21:42,23,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,1,1,0,
7/24/2022,205,21:24:34,21,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,1,1,0,
7/26/2022,207,13:13:29,13,Kent Falls Brook,DNS,17,Person,Person,5,2,1,0,
7/26/2022,207,14:47:52,14,Kent Falls Brook,MID,16,Person,Person,5,2,1,0,
7/26/2022,207,12:32:55,12,Kent Falls Brook,UPS,22,Person,Person,5,1,0,0,
7/26/2022,207,12:45:17,12,Kent Falls Brook,UPS,22,Person,Person,5,1,1,0,
7/26/2022,207,23:55:40,23,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,0,0,
7/27/2022,208,21:08:03,21,Kent Falls Brook,UPS,22,Coyote,Carnivore,2,1,0,0,
7/27/2022,208,15:13:33,15,Kent Falls Brook,UPS,26,Person,Person,5,1,0,0,
7/27/2022,208,22:22:39,22,Kent Falls Brook,UPS,20,Raccoon,Raccoon,6,1,0,0,
7/28/2022,209,12:51:32,12,Kent Falls Brook,UPS,26,Person,Person,5,1,1,0,
7/28/2022,209,23:52:15,23,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
7/29/2022,210,10:32:26,10,Kent Falls Brook,UPS,24,Person,Person,5,2,1,0,
7/29/2022,210,9:57:53,9,Kent Falls Brook,UPS,23,Person,Person,5,1,1,0,
7/29/2022,210,2:04:58,2,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,2,0,0,
7/29/2022,210,21:32:09,21,Kent Falls Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
7/29/2022,210,21:29:52,21,Kent Falls Brook,UPS,23,Raccoon,Raccoon,6,1,1,0,
7/30/2022,211,0:33:48,0,Kent Falls Brook,DNS,15,Red Fox,Carnivore,2,1,0,0,
7/31/2022,212,15:28:17,15,Kent Falls Brook,DNS,21,Person,Person,5,2,1,0,
7/31/2022,212,15:12:34,15,Kent Falls Brook,UPS,25,Person,Person,5,2,1,0,
7/31/2022,212,14:50:34,14,Kent Falls Brook,MID,17,Person,Person,5,1,1,0,
7/31/2022,212,3:13:26,3,Kent Falls Brook,UPS,15,Raccoon,Raccoon,6,2,1,0,
7/31/2022,212,4:06:44,4,Kent Falls Brook,UPS,14,Raccoon,Raccoon,6,1,1,0,
7/31/2022,212,21:21:36,21,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,1,1,0,
7/31/2022,212,23:42:47,23,Kent Falls Brook,UPS,20,Raccoon,Raccoon,6,1,1,0,
8/1/2022,213,11:29:28,11,Kent Falls Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/1/2022,213,22:42:46,22,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
8/1/2022,213,17:46:36,17,Kent Falls Brook,MID,17,Bald Eagle,Raptor,7,1,0,0,
8/2/2022,214,10:30:21,10,Kent Falls Brook,MID,15,Person,Person,5,1,1,0,
8/3/2022,215,11:18:57,11,Kent Falls Brook,DNS,17,Angler,Angler,1,1,1,0,
8/3/2022,215,22:43:44,22,Kent Falls Brook,UPS,20,Raccoon,Raccoon,6,3,1,0,
8/3/2022,215,22:16:02,22,Kent Falls Brook,UPS,20,Raccoon,Raccoon,6,1,1,0,
8/4/2022,216,15:55:13,15,Kent Falls Brook,DNS,22,Person,Person,5,4,1,0,EF
8/4/2022,216,13:11:28,13,Kent Falls Brook,UPS,28,Person,Person,5,4,1,0,EF
8/4/2022,216,16:33:14,16,Kent Falls Brook,UPS,30,Person,Person,5,2,1,0,
8/4/2022,216,14:01:03,14,Kent Falls Brook,UPS,28,Person,Person,5,1,0,0,
8/4/2022,216,12:26:51,12,Kent Falls Brook,MID,20,Person,Person,5,1,1,0,
8/4/2022,216,13:10:53,13,Kent Falls Brook,MID,20,Person,Person,5,1,1,0,
8/4/2022,216,0:24:25,0,Kent Falls Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
8/4/2022,216,22:15:58,22,Kent Falls Brook,UPS,23,Raccoon,Raccoon,6,1,1,0,
8/4/2022,216,23:08:25,23,Kent Falls Brook,UPS,22,Raccoon,Raccoon,6,1,1,0,
8/5/2022,217,13:03:52,13,Kent Falls Brook,DNS,22,Person,Person,5,1,0,0,
8/5/2022,217,12:16:15,12,Kent Falls Brook,UPS,27,Person,Person,5,1,1,0,
8/5/2022,217,12:49:20,12,Kent Falls Brook,UPS,28,Person,Person,5,1,1,0,
8/5/2022,217,13:46:44,13,Kent Falls Brook,UPS,29,Person,Person,5,1,1,0,
8/5/2022,217,0:14:36,0,Kent Falls Brook,UPS,22,Raccoon,Raccoon,6,4,1,0,
8/5/2022,217,1:36:04,1,Kent Falls Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
8/6/2022,218,18:16:52,18,Kent Falls Brook,DNS,22,Angler,Angler,1,1,0,0,
8/6/2022,218,17:09:11,17,Kent Falls Brook,DNS,23,Common Merganser,Common Merganser,3,4,1,0,
8/6/2022,218,15:46:08,15,Kent Falls Brook,DNS,22,Person,Person,5,1,0,0,
8/6/2022,218,2:50:40,2,Kent Falls Brook,DNS,15,Raccoon,Raccoon,6,1,0,0,
8/7/2022,219,16:41:36,16,Kent Falls Brook,DNS,22,Angler,Angler,1,2,0,0,
8/7/2022,219,17:53:01,17,Kent Falls Brook,DNS,21,Angler,Angler,1,1,0,0,
8/7/2022,219,3:29:36,3,Kent Falls Brook,UPS,22,Raccoon,Raccoon,6,1,1,0,
8/8/2022,220,17:49:54,17,Kent Falls Brook,UPS,29,Person,Person,5,1,0,0,
8/8/2022,220,11:52:04,11,Kent Falls Brook,UPS,28,Person,Person,5,1,1,0,
8/8/2022,220,23:46:50,23,Kent Falls Brook,UPS,23,Raccoon,Raccoon,6,1,0,0,
8/10/2022,222,16:21:57,16,Kent Falls Brook,UPS,25,Person,Person,5,1,1,0,
8/10/2022,222,20:50:06,20,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,3,1,0,
8/10/2022,222,4:07:18,4,Kent Falls Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
8/10/2022,222,9:10:15,9,Kent Falls Brook,UPS,22,Bald Eagle,Raptor,7,1,1,0,
8/11/2022,223,1:20:01,1,Kent Falls Brook,UPS,17,Raccoon,Raccoon,6,1,1,0,
8/12/2022,224,16:52:17,16,Kent Falls Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/12/2022,224,13:44:53,13,Kent Falls Brook,MID,15,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/12/2022,224,21:10:20,21,Kent Falls Brook,UPS,17,Raccoon,Raccoon,6,1,1,0,
8/13/2022,225,22:32:06,22,Kent Falls Brook,DNS,10,Raccoon,Raccoon,6,1,0,0,
8/13/2022,225,0:51:31,0,Kent Falls Brook,UPS,13,Raccoon,Raccoon,6,1,1,0,
8/13/2022,225,22:04:50,22,Kent Falls Brook,UPS,15,Raccoon,Raccoon,6,1,1,0,
8/13/2022,225,22:29:40,22,Kent Falls Brook,UPS,15,Raccoon,Raccoon,6,1,1,0,
8/14/2022,226,12:00:17,12,Kent Falls Brook,DNS,16,Angler,Angler,1,1,0,0,
8/14/2022,226,11:58:39,11,Kent Falls Brook,UPS,22,Angler,Angler,1,1,1,0,
8/14/2022,226,13:27:07,13,Kent Falls Brook,UPS,23,Person,Person,5,2,1,0,
8/14/2022,226,13:50:57,13,Kent Falls Brook,UPS,23,Person,Person,5,2,1,0,
8/14/2022,226,13:29:08,13,Kent Falls Brook,DNS,17,Person,Person,5,1,0,0,
8/14/2022,226,0:10:32,0,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,1,0,0,
8/15/2022,227,22:08:29,22,Kent Falls Brook,UPS,18,Raccoon,Raccoon,6,1,1,0,
8/16/2022,228,17:47:11,17,Kent Falls Brook,MID,21,Common Merganser,Common Merganser,3,1,1,0,
8/16/2022,228,10:46:06,10,Kent Falls Brook,UPS,22,Person,Person,5,2,1,0,
8/16/2022,228,10:55:12,10,Kent Falls Brook,DNS,16,Person,Person,5,1,0,0,
8/16/2022,228,10:56:30,10,Kent Falls Brook,MID,13,Person,Person,5,1,1,0,
8/16/2022,228,21:27:28,21,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
8/16/2022,228,21:27:30,21,Kent Falls Brook,UPS,20,Raccoon,Raccoon,6,1,1,0,
8/16/2022,228,23:02:08,23,Kent Falls Brook,UPS,18,Raccoon,Raccoon,6,1,1,0,
8/17/2022,229,23:27:39,23,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,1,0,0,
8/17/2022,229,22:25:12,22,Kent Falls Brook,UPS,17,Raccoon,Raccoon,6,1,1,0,
8/18/2022,230,11:39:44,11,Kent Falls Brook,DNS,15,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/19/2022,231,2:29:51,2,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,3,1,0,
8/19/2022,231,4:29:41,4,Kent Falls Brook,MID,8,Raccoon,Raccoon,6,1,0,0,
8/19/2022,231,21:35:03,21,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
8/19/2022,231,21:34:58,21,Kent Falls Brook,UPS,21,Raccoon,Raccoon,6,1,1,0,
8/20/2022,232,16:39:58,16,Kent Falls Brook,DNS,21,Person,Person,5,2,0,0,
8/20/2022,232,16:54:09,16,Kent Falls Brook,MID,21,Person,Person,5,2,0,0,
8/20/2022,232,4:28:20,4,Kent Falls Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
8/22/2022,234,19:14:18,19,Kent Falls Brook,UPS,22,Person,Person,5,1,1,0,
8/22/2022,234,23:06:32,23,Kent Falls Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
8/23/2022,235,11:24:59,11,Kent Falls Brook,UPS,23,Common Merganser,Common Merganser,3,3,1,0,
8/23/2022,235,12:48:55,12,Kent Falls Brook,DNS,15,Person,Person,5,1,0,0,
8/23/2022,235,23:42:31,23,Kent Falls Brook,MID,13,Raccoon,Raccoon,6,3,0,0,
8/23/2022,235,22:24:53,22,Kent Falls Brook,DNS,12,Raccoon,Raccoon,6,1,0,0,
8/23/2022,235,22:26:45,22,Kent Falls Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
8/23/2022,235,0:46:07,0,Kent Falls Brook,MID,13,Raccoon,Raccoon,6,1,0,0,
8/24/2022,236,11:44:47,11,Kent Falls Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/24/2022,236,12:26:06,12,Kent Falls Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/24/2022,236,21:42:24,21,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
8/24/2022,236,23:41:59,23,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
8/25/2022,237,16:24:31,16,Kent Falls Brook,DNS,21,Person,Person,5,1,0,0,
8/25/2022,237,17:53:44,17,Kent Falls Brook,DNS,21,Person,Person,5,1,0,0,
8/25/2022,237,11:21:58,11,Kent Falls Brook,MID,16,Person,Person,5,1,0,0,
8/25/2022,237,17:55:03,17,Kent Falls Brook,MID,21,Person,Person,5,1,0,0,
8/26/2022,238,9:10:29,9,Kent Falls Brook,UPS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/26/2022,238,0:45:45,0,Kent Falls Brook,MID,12,Raccoon,Raccoon,6,3,0,0,
8/26/2022,238,4:02:48,4,Kent Falls Brook,MID,11,Raccoon,Raccoon,6,1,0,0,
8/26/2022,238,22:32:57,22,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
8/26/2022,238,4:12:11,4,Kent Falls Brook,UPS,16,Raccoon,Raccoon,6,1,1,0,
8/27/2022,239,10:30:01,10,Kent Falls Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/27/2022,239,9:04:21,9,Kent Falls Brook,MID,15,Person,Person,5,1,0,0,
8/28/2022,240,2:34:23,2,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,3,0,0,
8/28/2022,240,2:05:32,2,Kent Falls Brook,MID,10,Raccoon,Raccoon,6,1,0,0,
8/28/2022,240,21:56:33,21,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
8/28/2022,240,23:34:28,23,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
8/28/2022,240,22:09:35,22,Kent Falls Brook,MID,15,Raccoon,Raccoon,6,1,0,0,
